ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
34050668,中古マンション等,,34213,広島県,廿日市市,阿品,阿品,11,３ＬＤＫ,70,,,,平成13年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2010年第３四半期,未改装,,7.230448921378274
34004058,中古マンション等,,34104,広島県,広島市西区,草津新町,新井口,8,３ＬＤＫ,70,,,,昭和58年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2018年第１四半期,改装済,,6.9344984512435675
34045582,中古マンション等,,34207,広島県,福山市,引野町,東福山,9,３ＬＤＫ,70,,,,平成2年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第２四半期,改装済,,6.903089986991944
34001714,中古マンション等,,34102,広島県,広島市東区,中山南,広島,30分?60分,３ＬＤＫ,60,,,,平成7年,ＳＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2019年第４四半期,改装済,,7.146128035678238
34002770,中古マンション等,,34103,広島県,広島市南区,東雲,広島,30分?60分,４ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2019年第２四半期,未改装,,7.3979400086720375
34038388,中古マンション等,,34108,広島県,広島市佐伯区,五日市駅前,五日市,6,３ＬＤＫ,95,,,,平成14年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第３四半期,未改装,,7.380211241711606
34047456,中古マンション等,,34207,広島県,福山市,北本庄,備後本庄,13,３ＬＤＫ,65,,,,平成13年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第１四半期,改装済,,7.041392685158225
34069607,中古マンション等,,34101,広島県,広島市中区,平野町,広島,,３ＬＤＫ,65,,,,平成11年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2006年第２四半期,未改装,,7.361727836017593
34017618,中古マンション等,,34207,広島県,福山市,春日町,東福山,23,４ＬＤＫ,90,,,,平成14年,ＳＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2018年第４四半期,未改装,,7.3222192947339195
34012744,中古マンション等,,34202,広島県,呉市,広大新開,広,10,３ＬＤＫ,75,,,,昭和55年,,,住宅,,,,商業地域,80.0,500.0,2019年第１四半期,未改装,,6.778151250383644
34038167,中古マンション等,,34204,広島県,三原市,本町,三原,10,３ＤＫ,60,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2014年第１四半期,改装済,,6.724275869600789
34058812,中古マンション等,,34101,広島県,広島市中区,舟入幸町,広島,30分?60分,２ＤＫ,45,,,,昭和64年,ＳＲＣ,住宅,,,,,,,,2009年第２四半期,改装済,,6.968482948553935
34009465,中古マンション等,,34107,広島県,広島市安芸区,中野,安芸中野,6,３ＬＤＫ,55,,,,,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2017年第１四半期,改装済,,6.886490725172482
34058611,中古マンション等,,34101,広島県,広島市中区,宝町,広島,21,３ＬＤＫ,65,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,800.0,2009年第２四半期,改装済,,7.204119982655925
34032455,中古マンション等,,34102,広島県,広島市東区,中山南,広島,30分?60分,４ＬＤＫ,85,,,,平成2年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第４四半期,改装済,,7.176091259055681
34013031,中古マンション等,,34202,広島県,呉市,広中町,広,5,３ＬＤＫ,85,,,,,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第１四半期,未改装,,7.342422680822207
34013755,中古マンション等,,34202,広島県,呉市,吉浦新町,吉浦,4,３ＬＤＫ,70,,,,平成14年,ＳＲＣ,,住宅,,,,工業地域,60.0,200.0,2018年第２四半期,改装済,,7.342422680822207
34024817,中古マンション等,,34212,広島県,東広島市,西条大坪町,西条(広島),10,２ＬＤＫ＋Ｓ,95,,,,平成24年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2019年第２四半期,未改装,,7.518513939877887
34004396,中古マンション等,,34104,広島県,広島市西区,己斐本町,西広島,3,３ＬＤＫ,55,,,,昭和49年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2015年第４四半期,改装済,,7.176091259055681
34034062,中古マンション等,,34103,広島県,広島市南区,宇品御幸,広島,30分?60分,２ＬＤＫ,70,,,,昭和53年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第１四半期,改装済,,7.113943352306837
34005123,中古マンション等,,34104,広島県,広島市西区,横川町,横川(広島),5,１Ｋ,20,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2017年第１四半期,未改装,,6.681241237375588
34032801,中古マンション等,,34103,広島県,広島市南区,皆実町,広島,30分?60分,１Ｋ,20,,,,平成3年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第４四半期,改装済,,6.633468455579586
34027715,中古マンション等,,34213,広島県,廿日市市,佐方,廿日市,15,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2018年第３四半期,未改装,,6.977723605288848
34035116,中古マンション等,,34101,広島県,広島市中区,光南,広島,1H?1H30,１ＤＫ,15,,,,昭和64年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第２四半期,未改装,,6.204119982655925
34004753,中古マンション等,,34104,広島県,広島市西区,東観音町,広島,30分?60分,３ＬＤＫ,75,,,,平成7年,ＲＣ,,住宅,,,,第２種住居地域,60.0,300.0,2019年第４四半期,未改装,,7.301029995663981
34074435,中古マンション等,,34107,広島県,広島市安芸区,矢野南,矢野,,４ＬＤＫ,75,,,,平成8年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第２四半期,未改装,,7.079181246047625
34041450,中古マンション等,,34204,広島県,三原市,館町,三原,11,３ＬＤＫ,70,,,,平成11年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第１四半期,未改装,,7.230448921378274
34070312,中古マンション等,,34102,広島県,広島市東区,若草町,広島,,３ＬＤＫ,55,,,,昭和60年,,住宅,,,,,,,,2006年第３四半期,未改装,,7.079181246047625
34067325,中古マンション等,,34207,広島県,福山市,引野町,東福山,13,３ＬＤＫ,65,,,,平成4年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第２四半期,未改装,,6.929418925714293
34071540,中古マンション等,,34104,広島県,広島市西区,天満町,横川(広島),25,１Ｋ,15,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2007年第４四半期,改装済,,6.518513939877887
34069334,中古マンション等,,34101,広島県,広島市中区,大手町,広島,28,３ＬＤＫ,100,,,,平成8年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2007年第３四半期,,,7.544068044350276
34003913,中古マンション等,,34104,広島県,広島市西区,井口台,新井口,30分?60分,４ＬＤＫ,85,,,,平成6年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第１四半期,未改装,,7.3222192947339195
34078085,中古マンション等,,34207,広島県,福山市,西町,福山,11,３ＬＤＫ,75,,,,昭和49年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2007年第４四半期,未改装,,6.6020599913279625
34072405,中古マンション等,,34105,広島県,広島市安佐南区,西原,下祇園,,３ＬＤＫ,75,,,,平成13年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2006年第２四半期,未改装,,7.204119982655925
34024830,中古マンション等,,34212,広島県,東広島市,西条大坪町,西条(広島),18,４ＬＤＫ,115,,,,平成18年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第１四半期,未改装,,7.447158031342219
34002570,中古マンション等,,34103,広島県,広島市南区,宇品御幸,広島,30分?60分,４ＬＤＫ,85,,,,平成26年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2018年第１四半期,未改装,,7.544068044350276
34070708,中古マンション等,,34103,広島県,広島市南区,西霞町,広島,30分?60分,３ＬＤＫ,70,,,,平成15年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第２四半期,未改装,,7.301029995663981
34044687,中古マンション等,,34103,広島県,広島市南区,南蟹屋,広島,16,３ＬＤＫ,95,,,,,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第３四半期,未改装,,7.414973347970818
34018373,中古マンション等,,34207,広島県,福山市,神辺町,道上,14,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第１四半期,未改装,,7.2552725051033065
34052477,中古マンション等,,34212,広島県,東広島市,西条朝日町,西条(広島),8,３ＬＤＫ,80,,,,平成11年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第３四半期,未改装,,7.176091259055681
34067280,中古マンション等,,34207,広島県,福山市,東桜町,福山,3,２ＬＤＫ,65,,,,平成23年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2009年第４四半期,未改装,,7.230448921378274
34075867,中古マンション等,,34202,広島県,呉市,吉浦新町,吉浦,3,３ＬＤＫ,65,,,,平成8年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,400.0,2008年第３四半期,未改装,,7.146128035678238
34011224,中古マンション等,,34108,広島県,広島市佐伯区,三宅,五日市,30分?60分,４ＬＤＫ,70,,,,平成11年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第３四半期,未改装,,6.982271233039568
34017050,中古マンション等,,34207,広島県,福山市,入船町,福山,15,３ＬＤＫ,75,,,,平成3年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第３四半期,未改装,,7.041392685158225
34048511,中古マンション等,,34106,広島県,広島市安佐北区,亀山西,可部,1H?1H30,３ＬＤＫ,70,,,,平成8年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第２四半期,未改装,,6.698970004336019
34002092,中古マンション等,,34102,広島県,広島市東区,戸坂惣田,戸坂,3,３ＬＤＫ,65,,,,平成5年,ＲＣ,住宅,,,,,,,,2015年第４四半期,未改装,,6.863322860120456
34033078,中古マンション等,,34101,広島県,広島市中区,加古町,広島,30分?60分,３ＬＤＫ,60,,,,昭和61年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,400.0,2010年第３四半期,未改装,,6.944482672150168
34020086,中古マンション等,,34207,広島県,福山市,西桜町,福山,15,,70,,,,平成13年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第２四半期,,,7.278753600952829
34035492,中古マンション等,,34101,広島県,広島市中区,舟入町,広島,30分?60分,３ＬＤＫ,55,,,,昭和61年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第２四半期,未改装,,7.0
34015280,中古マンション等,,34204,広島県,三原市,館町,三原,4,３ＬＤＫ,65,,,,平成28年,,,住宅,,,,近隣商業地域,80.0,300.0,2019年第３四半期,未改装,,7.431363764158987
34033987,中古マンション等,,34103,広島県,広島市南区,宇品西,広島,30分?60分,３ＬＤＫ,85,,,,平成20年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第２四半期,改装済,,7.556302500767288
34036939,中古マンション等,,34103,広島県,広島市南区,比治山町,広島,15,１Ｋ,20,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2011年第１四半期,,,6.544068044350276
34002358,中古マンション等,,34103,広島県,広島市南区,宇品海岸,広島,1H?1H30,３ＬＤＫ,65,,,,昭和61年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2017年第３四半期,未改装,,7.113943352306837
34081260,中古マンション等,,34302,広島県,安芸郡府中町,千代,向洋,,３ＬＤＫ,65,,,,昭和58年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2006年第３四半期,未改装,,6.959041392321094
34070605,中古マンション等,,34103,広島県,広島市南区,東雲本町,広島,,３ＬＤＫ,60,,,,昭和49年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2006年第４四半期,未改装,,6.3979400086720375
34036022,中古マンション等,,34105,広島県,広島市安佐南区,長束,安芸長束,10,３ＬＤＫ,65,,,,平成21年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第４四半期,未改装,,7.361727836017593
34032606,中古マンション等,,34103,広島県,広島市南区,宇品西,広島,1H?1H30,４ＬＤＫ,85,,,,平成19年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2014年第１四半期,未改装,,7.491361693834273
34028433,中古マンション等,,34213,広島県,廿日市市,丸石,大野浦,15,２ＬＤＫ,55,,,,,ＳＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第１四半期,改装済,,6.698970004336019
34059329,中古マンション等,,34212,広島県,東広島市,西条朝日町,西条(広島),8,３ＬＤＫ,70,,,,平成11年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第４四半期,未改装,,7.113943352306837
34013027,中古マンション等,,34202,広島県,呉市,広中町,広,5,３ＬＤＫ,70,,,,,,,住宅,,,,商業地域,80.0,300.0,2018年第３四半期,,,7.2552725051033065
34018470,中古マンション等,,34207,広島県,福山市,神辺町,湯田村,10,,75,,,,,ＳＲＣ,住宅,住宅,,,,,,,2016年第１四半期,,,7.041392685158225
34065180,中古マンション等,,34213,広島県,廿日市市,須賀,廿日市,9,４ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第４四半期,未改装,,7.113943352306837
34069661,中古マンション等,,34101,広島県,広島市中区,舟入町,広島,30分?60分,３ＬＤＫ,60,,,,昭和61年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第４四半期,改装済,,7.041392685158225
34043872,中古マンション等,,34103,広島県,広島市南区,宇品西,広島,30分?60分,３ＬＤＫ,65,,,,平成20年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第１四半期,未改装,,7.380211241711606
34055408,中古マンション等,,34106,広島県,広島市安佐北区,可部南,中島(広島),8,４ＬＤＫ,65,,,,昭和63年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第２四半期,改装済,,6.886490725172482
34052930,中古マンション等,,34104,広島県,広島市西区,天満町,西広島,16,２ＤＫ,30,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第２四半期,,,6.799340549453582
34000514,中古マンション等,,34101,広島県,広島市中区,土橋町,広島,30分?60分,１Ｋ,15,,,,昭和58年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第３四半期,,,6.531478917042255
34064913,中古マンション等,,34213,広島県,廿日市市,阿品,阿品,7,３ＬＤＫ,65,,,,平成13年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2013年第２四半期,未改装,,7.2552725051033065
34000979,中古マンション等,,34101,広島県,広島市中区,南竹屋町,広島,30分?60分,３ＬＤＫ,75,,,,平成25年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,400.0,2018年第４四半期,,,7.568201724066995
34071020,中古マンション等,,34104,広島県,広島市西区,井口,新井口,23,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第２四半期,改装済,,7.146128035678238
34038047,中古マンション等,,34104,広島県,広島市西区,竜王町,横川(広島),14,３ＬＤＫ,80,,,,平成13年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第４四半期,改装済,,7.230448921378274
34037890,中古マンション等,,34104,広島県,広島市西区,三篠町,横川(広島),6,１Ｒ,15,,,,平成2年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第２四半期,未改装,,6.3222192947339195
34059381,中古マンション等,,34102,広島県,広島市東区,戸坂出江,戸坂,10,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2009年第３四半期,改装済,,7.176091259055681
34013236,中古マンション等,,34202,広島県,呉市,本通,呉,9,３ＬＤＫ,60,,,,昭和60年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2015年第３四半期,改装済,,6.880813592280791
34020420,中古マンション等,,34207,広島県,福山市,東桜町,福山,3,２ＬＤＫ,70,,,,平成23年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2019年第４四半期,未改装,,7.518513939877887
34038243,中古マンション等,,34107,広島県,広島市安芸区,矢野東,矢野,9,４ＬＤＫ,75,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第１四半期,改装済,,7.113943352306837
34000500,中古マンション等,,34101,広島県,広島市中区,十日市町,広島,30分?60分,２ＤＫ,60,,,,昭和56年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2016年第２四半期,改装済,,7.176091259055681
34051095,中古マンション等,,34213,広島県,廿日市市,桜尾,廿日市,15,４ＬＤＫ,90,,,,平成21年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第２四半期,未改装,,7.447158031342219
34049784,中古マンション等,,34101,広島県,広島市中区,幟町,広島,11,４ＬＤＫ,80,,,,平成13年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第４四半期,未改装,,7.342422680822207
34070123,中古マンション等,,34102,広島県,広島市東区,光町,広島,9,１Ｋ,25,,,,平成20年,ＲＣ,住宅,,,,,近隣商業地域,80.0,400.0,2008年第２四半期,未改装,,7.079181246047625
34032143,中古マンション等,,34101,広島県,広島市中区,大手町,広島,30分?60分,１Ｋ,15,,,,平成2年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,400.0,2014年第３四半期,未改装,,6.724275869600789
34056645,中古マンション等,,34108,広島県,広島市佐伯区,五日市中央,五日市,25,４ＬＤＫ,80,,,,昭和64年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第２四半期,未改装,,7.079181246047625
34003888,中古マンション等,,34104,広島県,広島市西区,井口台,新井口,30分?60分,３ＬＤＫ,70,,,,平成5年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2016年第３四半期,改装済,,7.204119982655925
34063897,中古マンション等,,34107,広島県,広島市安芸区,船越,海田市,17,４ＬＤＫ,70,,,,昭和63年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2009年第３四半期,改装済,,6.724275869600789
34074367,中古マンション等,,34107,広島県,広島市安芸区,矢野西,矢野,8,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第３四半期,未改装,,7.041392685158225
34043983,中古マンション等,,34207,広島県,福山市,北吉津町,福山,10,３ＬＤＫ,80,,,,平成22年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第３四半期,未改装,,7.414973347970818
34041009,中古マンション等,,34204,広島県,三原市,城町,三原,8,３ＬＤＫ,75,,,,平成21年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2010年第３四半期,未改装,,7.342422680822207
34001809,中古マンション等,,34102,広島県,広島市東区,東蟹屋町,広島,13,３ＬＤＫ,90,,,,平成18年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2019年第１四半期,未改装,,7.568201724066995
34064067,中古マンション等,,34108,広島県,広島市佐伯区,五日市中央,五日市,26,３ＬＤＫ,65,,,,平成13年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第４四半期,未改装,,7.230448921378274
34052051,中古マンション等,,34103,広島県,広島市南区,皆実町,広島,30分?60分,１Ｋ,15,,,,平成2年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第４四半期,未改装,調停・競売等,6.380211241711606
34069479,中古マンション等,,34101,広島県,広島市中区,鶴見町,広島,24,３ＬＤＫ,65,,,,昭和63年,ＲＣ,住宅,,,,,近隣商業地域,80.0,400.0,2007年第２四半期,未改装,,6.977723605288848
34024897,中古マンション等,,34212,広島県,東広島市,西条昭和町,西条(広島),11,２ＬＤＫ,55,,,,平成12年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2019年第３四半期,未改装,,7.146128035678238
34059050,中古マンション等,,34204,広島県,三原市,館町,三原,1,３ＬＤＫ,70,,,,,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第４四半期,未改装,,7.230448921378274
34036308,中古マンション等,,34102,広島県,広島市東区,若草町,広島,8,３ＬＤＫ,60,,,,昭和60年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第４四半期,,,7.176091259055681
34013095,中古マンション等,,34202,広島県,呉市,広本町,広,20,４ＬＤＫ,80,,,,平成4年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第４四半期,未改装,,7.146128035678238
34065133,中古マンション等,,34202,広島県,呉市,本通,呉,10,４ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2009年第３四半期,未改装,,7.505149978319906
34004083,中古マンション等,,34104,広島県,広島市西区,草津東,新井口,21,３ＬＤＫ,60,,,,昭和60年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第２四半期,改装済,,7.176091259055681
34002128,中古マンション等,,34102,広島県,広島市東区,戸坂山崎町,広島,1H?1H30,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第１四半期,未改装,,7.230448921378274
34012409,中古マンション等,,34202,広島県,呉市,天応南町,天応,6,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第２四半期,未改装,,6.968482948553935
34000762,中古マンション等,,34101,広島県,広島市中区,東平塚町,広島,16,２ＤＫ,50,,,,昭和61年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2019年第３四半期,改装済,,7.301029995663981
34009473,中古マンション等,,34107,広島県,広島市安芸区,中野,安芸中野,8,３ＤＫ,55,,,,昭和50年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2016年第２四半期,未改装,,6.763427993562937
